,Student ID,Student Name,Library,Resources,Finance,Scholarships,Academic Date,Study Time,Team,GPA,test,assignment,graduated
225,1549,Michael Stafford,Average,Online,Paid,No,2021-12-02,Poor,Tier 1,1.14,7.5,13.7,Drop out
226,1550,Brittany Chang,Poor,Online,Paid,No,2019-11-05,Poor,Tier 1,4.2,11.6,13.1,Graduated
227,1551,Jason Mullins,Poor,Online,Paid,No,2019-12-06,Poor,Tier 3,4.73,13.5,12.6,Graduated
228,1552,Jose Silva,Good,Hybrid,Paid,No,2022-04-05,Poor,Tier 1,3.81,5.6,15.0,Graduated
229,1553,Robert Noble,Poor,Hybrid,Unpaid,No,2021-08-05,Good,Tier 3,4.68,13.1,6.5,Graduated
230,1554,Terrance Patterson,Excellent,Offline,Paid,No,2019-12-09,Good,Tier 2,1.12,12.8,7.4,Drop out
231,1555,Matthew Mcfarland,Poor,Online,Unpaid,No,2021-04-20,Poor,Tier 2,3.42,13.9,12.4,Graduated
232,1556,Latoya Ferguson,Excellent,Hybrid,Paid,No,2019-06-20,Poor,Tier 1,1.94,6.5,13.2,Drop out
233,1557,Michael Johnson,Average,Offline,Paid,No,2022-03-12,Excellent,Tier 2,2.69,12.7,12.6,Graduated
234,1558,Julie Bowman,Excellent,Offline,Paid,No,2019-10-27,Excellent,Tier 1,3.98,6.8,7.9,Graduated
235,1559,James Bolton,Poor,Online,Paid,No,2021-03-12,Poor,Tier 3,1.26,6.5,9.3,Drop out
236,1560,Charles Schultz,Poor,Online,Paid,No,2020-12-02,Excellent,Tier 2,1.76,9.0,12.3,Drop out
237,1561,Emily Payne,Poor,Hybrid,Paid,No,2019-10-25,Poor,Tier 2,2.18,6.5,14.2,Drop out
238,1562,Brittany Bowen,Poor,Online,Paid,No,2020-06-17,Excellent,Tier 2,3.6,5.9,7.6,Graduated
239,1563,Timothy Hill,Good,Offline,Paid,No,2019-11-30,Excellent,Tier 3,4.38,11.4,9.1,Graduated
240,1564,Kari Paul,Poor,Online,Paid,No,2020-04-15,Poor,Tier 2,2.08,9.3,9.2,Drop out
241,1565,Jennifer Krause,Good,Offline,Unpaid,No,2019-09-23,Excellent,Tier 2,4.28,8.9,12.4,Graduated
242,1566,Tina Morgan,Good,Online,Paid,No,2019-09-05,Poor,Tier 3,2.68,13.1,9.7,Graduated
243,1567,Pamela Arroyo,Average,Offline,Paid,No,2020-02-29,Good,Tier 1,2.46,11.4,13.3,Graduated
244,1568,Christine Harris,Average,Offline,Paid,No,2021-10-11,Excellent,Tier 1,3.36,6.7,5.2,Drop out
245,1569,Kevin Morris,Poor,Offline,Paid,Yes,2020-01-28,Poor,Tier 2,1.71,10.2,5.4,Drop out
246,1570,Claudia Martin,Good,Hybrid,Paid,No,2019-10-24,Average,Tier 3,4.36,14.2,11.6,Graduated
247,1571,Raymond Wright,Excellent,Online,Paid,No,2020-02-26,Poor,Tier 2,3.75,9.6,6.8,Graduated
248,1572,Rachel Glover,Average,Offline,Paid,No,2020-09-03,Average,Tier 3,2.49,6.3,12.6,Graduated
249,1573,Chelsea Todd,Poor,Online,Paid,No,2020-03-27,Average,Tier 1,3.1,11.8,5.6,Drop out
250,1574,Sabrina Cole,Good,Online,Paid,No,2021-11-19,Good,Tier 2,3.27,14.9,7.8,Graduated
251,1575,Shannon Frazier,Poor,Online,Paid,No,2021-08-11,Poor,Tier 2,3.01,8.0,10.4,Drop out
252,1576,Holly Walsh,Good,Hybrid,Paid,No,2021-08-26,Average,Tier 2,1.49,9.7,7.3,Drop out
253,1577,Hunter Myers,Poor,Hybrid,Paid,No,2019-10-02,Average,Tier 3,4.34,7.2,14.2,Graduated
254,1578,Kyle Morris,Average,Offline,Paid,No,2021-11-20,Poor,Tier 2,2.77,9.2,8.2,Drop out
255,1579,Jessica Davis,Good,Online,Paid,No,2019-10-31,Good,Tier 2,2.18,6.3,6.3,Drop out
256,1580,Rachel Anderson,Excellent,Offline,Paid,No,2021-05-26,Poor,Tier 1,2.83,5.6,13.4,Graduated
257,1581,Jamie Williams,Average,Hybrid,Paid,No,2020-11-20,Average,Tier 2,3.92,6.0,11.2,Graduated
258,1582,Katherine Bryant,Good,Offline,Paid,No,2021-09-30,Poor,Tier 3,3.24,6.4,14.2,Graduated
259,1583,Chad Mason,Average,Online,Paid,No,2021-01-13,Poor,Tier 3,2.78,12.7,6.4,Graduated
260,1584,Ashley Thompson,Excellent,Offline,Paid,No,2019-05-15,Excellent,Tier 2,3.6,6.3,8.6,Graduated
261,1585,Mary Wilson,Excellent,Hybrid,Paid,No,2021-07-03,Average,Tier 3,2.03,10.9,5.7,Graduated
262,1586,Tony Greene,Excellent,Offline,Paid,No,2021-04-22,Average,Tier 3,1.55,12.4,11.3,Graduated
263,1587,Brittany Rodriguez,Excellent,Offline,Paid,Yes,2022-01-23,Poor,Tier 3,2.85,11.8,13.1,Graduated
264,1588,Wendy Thompson,Excellent,Offline,Unpaid,No,2019-08-21,Poor,Tier 3,2.9,10.6,7.0,Graduated
265,1589,Pamela Nicholson,Average,Hybrid,Unpaid,No,2021-07-21,Excellent,Tier 3,2.89,12.2,13.1,Graduated
266,1590,Christine Foster,Poor,Online,Paid,No,2020-01-20,Poor,Tier 2,2.11,12.6,6.0,Drop out
267,1591,Stephanie Gregory,Average,Offline,Unpaid,No,2022-04-05,Average,Tier 3,4.39,6.2,9.8,Graduated
268,1592,Brittney Turner,Excellent,Hybrid,Paid,No,2021-05-05,Poor,Tier 1,3.47,7.8,13.9,Graduated
269,1593,Keith Perez,Excellent,Online,Paid,Yes,2021-03-17,Average,Tier 3,2.95,15.0,10.2,Graduated
270,1594,Sarah Salazar,Poor,Hybrid,Paid,No,2022-01-27,Poor,Tier 1,2.57,7.4,11.4,Drop out
271,1595,Angela Whitehead,Good,Online,Paid,No,2021-10-12,Excellent,Tier 2,3.6,7.0,6.5,Graduated
272,1596,Thomas Gibson,Good,Offline,Paid,No,2019-12-03,Average,Tier 2,1.72,11.8,10.3,Drop out
273,1597,Mathew Larson,Poor,Offline,Paid,No,2022-04-15,Average,Tier 1,1.66,9.1,8.8,Drop out
274,1598,Cynthia Campos,Average,Online,Paid,No,2019-10-21,Excellent,Tier 2,2.47,11.6,12.4,Graduated
275,1599,Gina Lopez,Poor,Offline,Paid,No,2021-11-08,Good,Tier 1,1.3,6.2,6.7,Drop out
276,1600,Kim Briggs,Excellent,Online,Paid,No,2019-08-20,Average,Tier 3,2.7,8.4,13.6,Graduated
277,1601,Robert Johnson,Poor,Online,Paid,No,2019-07-09,Poor,Tier 1,3.64,7.7,5.5,Drop out
278,1602,Denise Warren,Poor,Offline,Paid,No,2021-07-18,Poor,Tier 1,1.11,9.1,10.7,Drop out
279,1603,Paul Miller,Poor,Offline,Paid,No,2019-10-30,Average,Tier 3,3.46,6.8,11.7,Graduated
280,1604,Vernon Fields,Poor,Hybrid,Paid,No,2019-06-06,Excellent,Tier 2,1.7,12.1,6.3,Drop out
281,1605,Benjamin Williams,Average,Hybrid,Paid,No,2020-12-26,Average,Tier 3,2.88,5.8,8.1,Graduated
282,1606,Natasha Lynch,Average,Hybrid,Paid,No,2021-11-09,Poor,Tier 3,3.03,6.6,11.5,Graduated
283,1607,Clinton Turner,Excellent,Hybrid,Paid,No,2019-06-09,Poor,Tier 1,3.02,11.2,5.1,Graduated
284,1608,Christopher Casey DVM,Poor,Online,Paid,Yes,2022-01-24,Good,Tier 2,2.48,7.9,10.6,Drop out
285,1609,Elizabeth Johnson DDS,Poor,Online,Paid,No,2020-09-10,Poor,Tier 3,4.34,8.5,10.5,Graduated
286,1610,John Bell,Excellent,Offline,Paid,No,2021-05-05,Poor,Tier 3,2.6,8.5,6.9,Graduated
287,1611,Colton Moore,Poor,Hybrid,Paid,No,2021-05-30,Poor,Tier 2,1.2,5.2,10.0,Drop out
288,1612,Michaela Sanchez,Poor,Hybrid,Paid,No,2020-12-16,Average,Tier 1,3.26,10.6,5.3,Drop out
289,1613,Brittany Long,Average,Offline,Paid,No,2019-12-21,Poor,Tier 3,1.34,7.1,7.9,Drop out
290,1614,Wendy Edwards,Average,Offline,Paid,No,2020-05-16,Average,Tier 3,4.28,9.6,8.1,Graduated
291,1615,Phillip Shepard,Excellent,Hybrid,Paid,No,2019-10-23,Average,Tier 3,1.53,6.1,12.3,Drop out
292,1616,Mr. Daniel Anderson MD,Good,Online,Unpaid,Yes,2020-12-11,Poor,Tier 3,3.7,6.2,14.5,Graduated
293,1617,Jasmine Brown,Average,Offline,Paid,No,2021-04-09,Poor,Tier 3,4.23,9.9,8.1,Graduated
294,1618,Kayla Mason,Poor,Hybrid,Paid,No,2021-01-04,Excellent,Tier 3,3.54,11.5,9.8,Graduated
295,1619,Amy Duffy,Excellent,Offline,Paid,No,2020-06-19,Average,Tier 3,2.58,7.4,10.9,Graduated
296,1620,Jason Oconnell,Excellent,Hybrid,Paid,No,2019-07-30,Poor,Tier 1,3.18,8.2,7.2,Graduated
297,1621,Brandon Henderson,Good,Hybrid,Paid,No,2019-12-24,Poor,Tier 2,1.61,13.7,7.3,Drop out
298,1622,Christine Wyatt,Good,Online,Paid,No,2021-04-18,Average,Tier 3,2.82,7.3,9.0,Graduated
299,1623,Bobby Ayala,Excellent,Online,Paid,No,2019-05-19,Excellent,Tier 1,1.1,13.0,12.0,Drop out
300,1624,Phillip Burgess,Excellent,Online,Paid,No,2020-01-03,Good,Tier 2,3.72,11.5,12.5,Graduated
301,1625,Terri Yates,Poor,Offline,Paid,No,2020-10-03,Excellent,Tier 1,2.18,7.5,11.8,Drop out
302,1626,Caitlin Haney,Average,Hybrid,Paid,No,2019-06-01,Poor,Tier 3,4.93,9.4,10.0,Graduated
303,1627,Dustin Gutierrez,Excellent,Hybrid,Paid,Yes,2020-09-02,Poor,Tier 2,3.07,10.5,12.5,Graduated
304,1628,Mary Horne,Good,Hybrid,Paid,No,2020-02-17,Excellent,Tier 3,3.25,12.4,8.8,Graduated
305,1629,Elizabeth Sharp,Excellent,Online,Paid,No,2021-03-25,Excellent,Tier 3,3.24,7.2,14.9,Graduated
306,1630,Holly Hawkins,Good,Online,Unpaid,No,2019-12-02,Average,Tier 2,3.61,10.1,8.3,Graduated
307,1631,Jimmy Orozco,Excellent,Online,Paid,No,2019-10-04,Poor,Tier 2,4.42,14.2,8.9,Graduated
308,1632,David Brown,Average,Online,Unpaid,No,2020-01-21,Average,Tier 3,1.4,13.6,11.2,Graduated
309,1633,Kristopher Watkins,Poor,Online,Paid,No,2019-08-21,Excellent,Tier 1,1.48,12.1,11.3,Drop out
310,1634,Tracie Jones,Average,Offline,Paid,No,2020-08-22,Average,Tier 3,3.8,11.0,14.9,Graduated
311,1635,Monica Martin,Poor,Hybrid,Unpaid,No,2020-04-01,Average,Tier 2,4.47,7.5,9.4,Graduated
312,1636,Beth Blake MD,Excellent,Online,Paid,Yes,2020-02-17,Good,Tier 3,4.66,12.2,9.3,Graduated
313,1637,Peter Jones,Good,Online,Unpaid,No,2020-01-13,Poor,Tier 1,2.73,5.2,7.5,Drop out
314,1638,Toni Flores,Average,Online,Paid,No,2021-12-28,Poor,Tier 2,1.47,11.4,9.3,Drop out
315,1639,Samantha Mcconnell,Poor,Hybrid,Paid,No,2021-03-02,Poor,Tier 3,1.95,9.7,6.5,Drop out
316,1640,Julie Pope,Poor,Hybrid,Paid,No,2019-08-26,Excellent,Tier 1,1.85,14.5,9.4,Graduated
317,1641,Paul Guzman,Good,Hybrid,Paid,No,2019-09-17,Excellent,Tier 3,3.3,6.7,14.5,Graduated
318,1642,Emma Solis,Average,Offline,Paid,No,2022-01-20,Average,Tier 1,3.17,14.5,13.2,Graduated
319,1643,Chelsea Armstrong,Average,Online,Paid,No,2020-04-16,Poor,Tier 2,3.45,9.4,10.0,Graduated
320,1644,Douglas Daniels,Excellent,Hybrid,Paid,No,2021-10-01,Excellent,Tier 1,1.9,14.4,12.7,Graduated
321,1645,Carol Bruce,Average,Offline,Paid,No,2019-06-26,Average,Tier 3,3.04,14.7,11.2,Graduated
322,1646,Stephen Roberson,Average,Online,Paid,No,2019-11-28,Average,Tier 1,4.67,9.4,11.9,Graduated
323,1647,Joshua Wolf,Excellent,Offline,Paid,No,2019-08-27,Good,Tier 1,4.37,12.9,13.8,Graduated
324,1648,Thomas Woodard,Excellent,Hybrid,Paid,No,2020-01-26,Average,Tier 2,4.93,7.1,8.2,Graduated
325,1649,Michelle King,Poor,Offline,Paid,No,2020-06-03,Poor,Tier 1,3.2,13.0,5.4,Graduated
326,1650,Heather Gordon,Excellent,Offline,Paid,No,2019-12-10,Poor,Tier 1,4.14,13.0,7.4,Graduated
327,1651,Maria Garrett,Average,Hybrid,Paid,No,2021-05-18,Poor,Tier 1,2.47,14.1,7.6,Graduated
328,1652,James Knight,Excellent,Hybrid,Paid,No,2020-04-22,Good,Tier 1,3.4,13.9,8.0,Graduated
329,1653,Scott Waters,Excellent,Hybrid,Paid,No,2021-12-10,Average,Tier 2,3.31,9.3,5.7,Graduated
330,1654,Paul Freeman,Poor,Hybrid,Paid,No,2020-05-02,Poor,Tier 1,1.99,10.1,9.6,Drop out
331,1655,Jose Dodson,Excellent,Offline,Paid,No,2020-08-15,Poor,Tier 1,3.26,6.4,11.8,Graduated
332,1656,Sandra Glover,Excellent,Offline,Paid,Yes,2021-07-27,Poor,Tier 3,2.58,12.8,7.4,Graduated
333,1657,Lauren Wright,Good,Hybrid,Paid,No,2019-09-29,Poor,Tier 2,4.81,12.4,14.1,Graduated
334,1658,Gregory Stewart,Excellent,Online,Paid,No,2020-05-30,Excellent,Tier 2,4.81,11.9,11.1,Graduated
335,1659,Amanda Dyer,Poor,Offline,Unpaid,No,2019-08-08,Good,Tier 1,2.51,13.2,10.7,Graduated
336,1660,Katherine Fisher,Average,Hybrid,Unpaid,No,2020-01-06,Excellent,Tier 2,4.39,9.5,14.7,Graduated
337,1661,Cindy Goodwin,Good,Hybrid,Paid,No,2021-10-25,Excellent,Tier 3,2.08,6.3,9.8,Graduated
338,1662,Megan Gillespie,Good,Online,Paid,No,2020-07-12,Excellent,Tier 1,2.7,13.4,12.5,Graduated
339,1663,Allen Sparks,Excellent,Hybrid,Paid,No,2020-11-09,Excellent,Tier 1,4.49,6.6,12.9,Graduated
340,1664,Stephanie Larsen,Poor,Offline,Paid,No,2022-03-17,Poor,Tier 3,2.95,7.7,10.5,Graduated
341,1665,Christopher Baker DDS,Poor,Hybrid,Paid,No,2020-04-22,Excellent,Tier 3,2.32,13.9,7.6,Graduated
342,1666,John Thornton,Average,Hybrid,Paid,No,2020-10-27,Average,Tier 1,4.12,12.0,9.0,Graduated
343,1667,John Torres,Average,Online,Paid,No,2019-08-28,Good,Tier 2,4.85,6.4,5.3,Graduated
344,1668,Dr. Kyle Reynolds DDS,Excellent,Hybrid,Paid,No,2022-03-08,Average,Tier 3,4.21,13.9,5.4,Graduated
345,1669,Jessica Fitzpatrick,Average,Hybrid,Paid,No,2021-02-09,Poor,Tier 2,4.68,14.3,10.9,Graduated
346,1670,Monique Dunlap,Average,Offline,Paid,No,2022-01-10,Good,Tier 2,4.03,10.3,12.8,Graduated
347,1671,Micheal Miller,Good,Offline,Paid,No,2021-03-30,Average,Tier 3,1.1,12.5,10.3,Drop out
348,1672,Christian Vincent,Poor,Online,Unpaid,No,2020-04-23,Excellent,Tier 1,2.94,10.0,10.0,Graduated
349,1673,Robert Harris,Excellent,Hybrid,Paid,No,2020-05-22,Poor,Tier 2,4.5,10.8,6.2,Graduated
350,1674,Austin Jackson,Poor,Offline,Paid,No,2020-09-07,Average,Tier 2,4.13,6.2,9.1,Graduated
351,1675,Ashley Nelson,Poor,Hybrid,Paid,No,2020-01-03,Poor,Tier 2,4.52,9.9,8.8,Graduated
352,1676,Dana Valenzuela,Poor,Offline,Paid,Yes,2020-01-08,Poor,Tier 2,1.36,8.5,12.8,Drop out
353,1677,Steven Frost,Excellent,Online,Paid,No,2020-11-22,Excellent,Tier 3,2.52,7.4,9.5,Graduated
354,1678,Tamara Harrington,Good,Online,Paid,Yes,2020-04-09,Average,Tier 1,4.64,8.2,7.9,Graduated
355,1679,Hunter Roberts,Poor,Hybrid,Paid,No,2021-06-01,Average,Tier 1,3.2,9.7,8.7,Graduated
356,1680,Daniel Thomas,Poor,Hybrid,Paid,No,2019-08-14,Excellent,Tier 3,2.77,12.7,12.7,Graduated
357,1681,Anna Golden,Average,Offline,Paid,No,2020-05-15,Average,Tier 3,4.27,5.1,14.6,Graduated
358,1682,Robin Silva,Good,Online,Paid,No,2020-10-17,Poor,Tier 2,3.27,10.4,6.2,Graduated
359,1683,Roberto Martin,Excellent,Offline,Paid,No,2021-09-22,Poor,Tier 1,4.11,9.5,9.1,Graduated
360,1684,Derrick Oneal,Excellent,Hybrid,Paid,Yes,2019-06-29,Average,Tier 1,3.23,10.3,11.5,Graduated
361,1685,Matthew Smith,Good,Offline,Paid,No,2021-02-08,Poor,Tier 2,1.31,8.4,5.4,Drop out
362,1686,Wesley Jacobson,Excellent,Online,Paid,No,2019-08-13,Excellent,Tier 3,2.1,11.7,6.7,Graduated
363,1687,Brenda Snow,Poor,Hybrid,Paid,No,2022-01-15,Excellent,Tier 1,4.62,9.6,6.8,Graduated
364,1688,Sue Murphy,Excellent,Offline,Paid,No,2021-09-06,Poor,Tier 3,4.46,9.0,7.1,Graduated
365,1689,Jason Sandoval,Good,Online,Paid,No,2020-10-05,Poor,Tier 3,3.97,5.9,6.0,Graduated
366,1690,Jennifer Price,Excellent,Hybrid,Paid,No,2020-08-03,Excellent,Tier 2,1.54,7.7,9.2,Drop out
367,1691,Jason Mckenzie,Poor,Online,Paid,No,2019-12-20,Poor,Tier 2,1.22,12.4,14.5,Drop out
368,1692,Tyler Blake,Poor,Offline,Paid,No,2019-08-04,Poor,Tier 2,2.02,14.5,8.8,Drop out
369,1693,Ronnie Smith,Good,Offline,Paid,No,2019-07-08,Excellent,Tier 2,4.04,11.6,11.2,Graduated
370,1694,Megan Hopkins,Good,Hybrid,Paid,No,2021-01-21,Good,Tier 1,4.26,8.2,14.4,Graduated
371,1695,Angela Moore,Excellent,Hybrid,Paid,No,2022-02-12,Poor,Tier 2,2.78,5.8,6.5,Drop out
372,1696,Michael Dorsey,Good,Online,Paid,No,2019-12-29,Poor,Tier 2,1.08,10.7,12.5,Drop out
373,1697,Leslie Schmidt,Average,Online,Paid,Yes,2020-07-02,Excellent,Tier 1,4.6,9.1,11.3,Graduated
374,1698,Christopher Chavez,Excellent,Hybrid,Paid,No,2021-05-04,Average,Tier 3,2.91,14.3,6.5,Graduated
375,1699,Beth Proctor,Excellent,Offline,Paid,No,2020-10-09,Poor,Tier 1,1.55,10.2,7.5,Drop out
376,1700,Maxwell Freeman,Poor,Online,Paid,No,2020-06-14,Average,Tier 3,1.48,12.9,10.2,Drop out
377,1701,Laura Stevens,Excellent,Offline,Paid,No,2021-08-06,Good,Tier 1,2.31,9.0,9.4,Drop out
378,1702,William Tucker MD,Excellent,Hybrid,Paid,No,2020-10-27,Average,Tier 2,1.31,8.8,13.7,Drop out
379,1703,Walter Goodwin,Excellent,Hybrid,Paid,No,2020-03-13,Excellent,Tier 1,3.49,7.0,11.4,Graduated
380,1704,Diana King,Good,Offline,Paid,Yes,2020-01-11,Excellent,Tier 1,1.42,10.1,14.7,Drop out
381,1705,Jennifer Hayes,Poor,Offline,Paid,No,2022-05-05,Average,Tier 2,2.73,10.7,11.3,Graduated
382,1706,Patrick Rivera,Poor,Offline,Paid,No,2020-08-28,Poor,Tier 3,2.39,12.0,12.9,Graduated
383,1707,Kristin Gonzales,Good,Offline,Paid,No,2022-01-12,Poor,Tier 2,2.2,9.5,12.8,Graduated
384,1708,Dean Allison,Poor,Offline,Paid,Yes,2020-04-04,Poor,Tier 3,4.5,12.6,8.3,Graduated
385,1709,Mary Williams,Good,Hybrid,Paid,Yes,2022-01-01,Poor,Tier 3,4.87,6.1,7.2,Graduated
386,1710,Marc Fuller,Average,Offline,Paid,No,2022-01-02,Poor,Tier 2,2.46,9.7,10.3,Graduated
387,1711,Heather Ray,Average,Hybrid,Paid,No,2022-04-30,Poor,Tier 2,1.62,10.4,8.3,Drop out
388,1712,Brian Gonzalez,Average,Offline,Paid,No,2021-06-28,Poor,Tier 1,4.65,9.6,12.5,Graduated
389,1713,Gabrielle Norton,Excellent,Hybrid,Paid,No,2021-01-31,Poor,Tier 2,2.26,13.4,13.9,Graduated
390,1714,Nathaniel Taylor,Good,Online,Paid,Yes,2019-08-27,Good,Tier 3,2.75,10.0,12.9,Graduated
391,1715,Danielle Calhoun,Poor,Offline,Paid,No,2019-09-20,Average,Tier 2,2.44,8.0,13.6,Graduated
392,1716,Rodney Le,Excellent,Offline,Paid,No,2021-02-03,Poor,Tier 1,3.02,12.2,8.6,Graduated
393,1717,Daniel Park,Excellent,Online,Paid,No,2020-10-30,Average,Tier 3,3.86,11.5,13.7,Graduated
394,1718,Victoria Webster,Average,Online,Unpaid,No,2020-11-25,Average,Tier 2,3.75,8.2,8.1,Graduated
395,1719,David Johnson,Poor,Offline,Paid,No,2021-03-27,Average,Tier 1,3.05,10.2,11.4,Graduated
396,1720,Travis Green,Good,Offline,Paid,No,2020-02-03,Average,Tier 2,2.02,9.7,11.8,Graduated
397,1721,Ronald Bell,Average,Offline,Paid,No,2021-06-20,Poor,Tier 3,1.69,7.3,6.6,Drop out
398,1722,Kevin Reyes,Good,Offline,Paid,No,2022-02-21,Average,Tier 1,2.49,11.5,12.6,Graduated
399,1723,Jodi Brown,Poor,Offline,Paid,Yes,2020-08-17,Poor,Tier 2,3.7,8.2,7.4,Graduated
400,1724,Rita Stone,Average,Hybrid,Unpaid,No,2020-12-30,Poor,Tier 3,1.06,6.9,10.7,Drop out
401,1725,Brittney Lewis,Poor,Online,Paid,No,2021-08-02,Poor,Tier 2,1.8,9.1,9.3,Drop out
402,1726,Courtney Combs,Average,Online,Paid,No,2021-07-31,Average,Tier 1,2.09,8.6,10.8,Drop out
403,1727,Steven Colon,Excellent,Offline,Paid,Yes,2020-06-05,Average,Tier 1,1.37,5.9,12.1,Drop out
404,1728,Maria Hunter,Poor,Online,Unpaid,No,2020-04-30,Poor,Tier 2,1.56,10.5,5.9,Drop out
405,1729,Anthony Werner,Good,Offline,Paid,No,2019-08-29,Average,Tier 2,1.89,5.2,8.3,Drop out
406,1730,James Brooks,Average,Online,Paid,No,2020-02-10,Average,Tier 2,4.63,11.4,7.0,Graduated
407,1731,James Smith,Average,Online,Paid,No,2022-02-22,Poor,Tier 2,1.38,8.5,10.1,Drop out
408,1732,Suzanne Wolfe,Average,Hybrid,Unpaid,No,2019-07-16,Average,Tier 1,1.34,5.3,12.9,Drop out
409,1733,Amy Hart,Poor,Offline,Paid,Yes,2021-05-11,Poor,Tier 3,4.58,9.6,8.4,Graduated
410,1734,Michael Coleman,Poor,Offline,Paid,No,2020-05-06,Poor,Tier 1,3.15,7.5,8.2,Drop out
411,1735,Katherine Young,Excellent,Offline,Paid,No,2020-06-18,Average,Tier 3,1.64,8.8,9.1,Drop out
412,1736,Teresa Taylor,Good,Hybrid,Paid,No,2021-05-01,Good,Tier 3,1.75,13.0,10.2,Graduated
413,1737,Nicole Colon,Average,Online,Paid,No,2021-08-09,Excellent,Tier 1,2.28,5.6,10.6,Drop out
414,1738,Blake Burke,Excellent,Offline,Unpaid,No,2022-04-05,Excellent,Tier 1,3.03,9.4,8.8,Graduated
415,1739,Joshua Lara,Average,Offline,Paid,No,2020-03-07,Poor,Tier 1,3.57,11.1,13.7,Graduated
416,1740,Anne Walker,Average,Hybrid,Paid,No,2021-02-21,Poor,Tier 3,3.67,5.4,6.1,Graduated
417,1741,Heather Livingston,Excellent,Offline,Unpaid,No,2019-10-05,Average,Tier 3,2.55,6.8,11.5,Graduated
418,1742,Anthony Smith,Good,Online,Paid,No,2021-04-14,Average,Tier 3,1.02,6.5,9.9,Drop out
419,1743,Nicholas Hale,Poor,Offline,Paid,No,2020-04-01,Poor,Tier 3,2.09,8.2,13.6,Graduated
420,1744,Patricia Hopkins,Average,Hybrid,Paid,No,2019-08-31,Poor,Tier 3,1.56,10.3,11.5,Drop out
421,1745,Jason Gibson III,Good,Offline,Paid,No,2021-01-12,Average,Tier 1,3.86,13.2,6.8,Graduated
422,1746,Brandon Nelson,Poor,Hybrid,Paid,No,2021-02-14,Good,Tier 3,4.25,8.8,15.0,Graduated
423,1747,Kevin Lyons,Poor,Offline,Paid,No,2020-10-09,Average,Tier 3,4.97,9.8,12.8,Graduated
424,1748,Latoya Gutierrez,Excellent,Offline,Paid,No,2021-09-04,Average,Tier 2,2.67,9.6,8.6,Graduated
425,1749,Taylor Carter,Average,Hybrid,Paid,Yes,2019-10-14,Poor,Tier 1,1.22,9.8,9.6,Drop out
426,1750,Margaret Larson,Poor,Hybrid,Paid,No,2019-06-22,Good,Tier 3,1.91,5.5,7.0,Drop out
427,1751,Timothy Munoz,Average,Offline,Paid,No,2021-09-06,Good,Tier 1,1.72,12.8,10.2,Drop out
428,1752,Sonya Anderson,Excellent,Offline,Paid,No,2021-01-19,Average,Tier 1,2.52,5.1,11.5,Drop out
429,1753,Amy Blackwell,Poor,Offline,Paid,No,2020-03-18,Poor,Tier 2,2.51,14.8,5.1,Drop out
430,1754,Ashlee Pacheco,Poor,Offline,Paid,No,2021-09-12,Average,Tier 1,4.05,8.0,12.6,Graduated
431,1755,Keith Meadows,Good,Online,Paid,No,2021-08-09,Average,Tier 1,2.21,6.6,8.9,Drop out
432,1756,John Hodges,Good,Online,Paid,No,2020-09-10,Poor,Tier 1,3.87,9.5,13.6,Graduated
433,1757,Shelia Bennett,Excellent,Offline,Paid,No,2020-12-31,Excellent,Tier 3,1.37,10.9,13.8,Graduated
434,1758,Gerald Reynolds,Good,Online,Paid,Yes,2020-03-10,Good,Tier 3,4.72,12.3,7.5,Graduated
435,1759,Michael Martinez,Average,Hybrid,Paid,No,2020-05-10,Poor,Tier 2,1.81,14.9,11.6,Graduated
436,1760,Tammy Edwards,Average,Online,Paid,No,2022-02-11,Poor,Tier 3,2.59,6.9,9.6,Drop out
437,1761,Lauren Rogers,Poor,Offline,Paid,No,2022-04-05,Excellent,Tier 3,2.84,6.7,11.6,Graduated
438,1762,Anthony Chang,Excellent,Hybrid,Paid,No,2019-07-14,Excellent,Tier 2,1.55,13.2,10.0,Graduated
439,1763,Courtney Davenport,Good,Offline,Paid,No,2021-08-07,Good,Tier 3,1.35,9.5,5.2,Drop out
440,1764,Angela Snyder,Excellent,Hybrid,Unpaid,No,2021-09-13,Poor,Tier 1,2.5,13.7,13.9,Graduated
441,1765,Taylor Kennedy,Excellent,Online,Paid,No,2019-10-21,Poor,Tier 2,2.78,10.7,12.2,Graduated
442,1766,Mr. Jason Morris,Poor,Offline,Paid,No,2020-10-09,Excellent,Tier 2,4.78,7.7,8.1,Graduated
443,1767,Mary Mcdonald,Excellent,Online,Paid,Yes,2020-12-19,Poor,Tier 2,2.06,6.8,6.8,Drop out
444,1768,Timothy Vance,Poor,Online,Paid,No,2019-08-17,Excellent,Tier 1,3.95,9.4,12.6,Graduated
445,1769,Megan Baker,Excellent,Offline,Paid,No,2020-08-13,Poor,Tier 2,1.98,6.0,13.2,Drop out
446,1770,Jenny Dixon,Poor,Hybrid,Paid,No,2022-04-10,Average,Tier 1,1.03,11.9,9.3,Drop out
447,1771,Anthony Lindsey,Average,Offline,Paid,No,2021-09-22,Poor,Tier 2,3.72,9.1,14.7,Graduated
448,1772,Susan Robinson,Poor,Hybrid,Paid,No,2019-06-26,Poor,Tier 1,3.43,9.0,13.3,Graduated
449,1773,Cheryl Taylor,Good,Offline,Paid,No,2021-01-06,Poor,Tier 1,2.28,14.4,5.8,Drop out
